response_id,tap_id,tap_type_id,tap_class,month,responder_email,responder_name,responder_department,responder_authority,responded_at,minutes_to_respond,outcome,answer,deflected_to,rationale,quality_score,rated_worth_asking,durable,reversed_at
RSP000562,TAP000746,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-30T10:53:00,79,answered,Not patient data,,see thread,0.71,false,false,2026-07-11T10:53:00
RSP000563,TAP000747,phi_column_classification,tactical,2026-06,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-06-19T13:58:00,73,answered,Not sure -- escalate to privacy,,see thread,0.39,true,false,2026-07-09T13:58:00
RSP000564,TAP000748,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-02T11:25:00,68,answered,De-identified,,,0.81,true,true,
RSP000565,TAP000749,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-25T13:32:00,111,answered,PHI -- direct identifier,,,0.66,true,true,
RSP000566,TAP000751,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-25T12:42:00,51,answered,Not sure -- escalate to privacy,,see thread,0.32,true,false,2026-08-18T12:42:00
RSP000567,TAP000752,phi_column_classification,tactical,2026-06,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-06-19T18:23:00,74,answered,PHI -- indirect / limited data set,,,0.78,true,true,
RSP000568,TAP000753,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-23T22:38:00,252,answered,PHI -- indirect / limited data set,,,0.91,,true,
RSP000569,TAP000754,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-17T09:44:00,93,answered,Not patient data,,see thread,0.95,,true,
RSP000570,TAP000755,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-24T16:16:00,26,answered,De-identified,,,0.76,,true,
RSP000571,TAP000756,phi_column_classification,tactical,2026-06,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-06-01T16:06:00,102,answered,Not sure -- escalate to privacy,,see thread,0.5,,false,2026-07-13T16:06:00
RSP000572,TAP000757,phi_column_classification,tactical,2026-06,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-06-03T19:15:00,100,answered,PHI -- direct identifier,,,1.0,true,true,
RSP000573,TAP000759,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-06T19:03:00,104,answered,De-identified,,,0.78,true,true,
RSP000574,TAP000760,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-22T14:13:00,57,answered,Not sure -- escalate to privacy,,see thread,0.33,true,false,
RSP000575,TAP000761,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-16T01:45:00,481,answered,Not patient data,,see thread,0.64,false,true,
RSP000576,TAP000762,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-25T19:37:00,415,answered,PHI -- direct identifier,,,0.99,,true,
RSP000577,TAP000763,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-09T13:44:00,136,answered,De-identified,,,1.0,true,true,
RSP000578,TAP000765,phi_column_classification,tactical,2026-06,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-06-20T11:51:00,41,answered,Not sure -- escalate to privacy,,see thread,0.35,true,false,
RSP000579,TAP000766,revenue_definition_change,strategic,2026-06,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-06-29T01:50:00,259,answered,"Yes, make it canonical",,,0.76,,true,
RSP000580,TAP000767,revenue_definition_change,strategic,2026-06,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-06-13T09:36:00,989,answered,"Yes, make it canonical",,,1.0,true,true,
RSP000581,TAP000768,revenue_definition_change,strategic,2026-06,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-06-07T09:26:00,587,answered,"Yes, make it canonical",,,0.88,,true,
RSP000582,TAP000769,revenue_definition_change,strategic,2026-06,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-06-03T18:14:00,1025,answered,"Yes, make it canonical",,,0.97,true,true,
RSP000583,TAP000770,revenue_definition_change,strategic,2026-06,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-06-24T12:06:00,288,answered,"No, revert to the previous definition",,see thread,0.81,true,true,
RSP000584,TAP000771,quality_measure_criteria,strategic,2026-06,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-06-29T05:10:00,1008,answered,Need to check the measure specification,,,0.55,true,false,
RSP000585,TAP000772,quality_measure_criteria,strategic,2026-06,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-06-20T05:32:00,920,answered,Need to check the measure specification,,,0.38,,false,
RSP000586,TAP000773,quality_measure_criteria,strategic,2026-06,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-06-29T18:59:00,1623,answered,Incorrect -- exclusion is too narrow,,see thread,0.96,true,true,
RSP000587,TAP000774,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-02T15:13:00,278,answered,"Nobody owns it, it should be retired",,see thread,0.76,true,false,
RSP000588,TAP000775,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-01T12:03:00,61,answered,"Yes, my team owns it",,,0.8,,true,
RSP000589,TAP000776,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-23T16:31:00,212,answered,"Nobody owns it, it should be retired",,see thread,0.88,false,true,
RSP000590,TAP000777,source_freshness_ownership,tactical,2026-06,hyusuf@northharbor.health,Hana Yusuf,Data Platform,manager,2026-06-23T18:27:00,106,answered,"Nobody owns it, it should be retired",,see thread,0.65,,true,
RSP000591,TAP000778,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-08T15:00:00,79,answered,"Yes, my team owns it",,,1.0,true,true,
RSP000592,TAP000779,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-16T14:20:00,110,answered,"Yes, my team owns it",,,0.89,,true,
RSP000593,TAP000780,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-29T14:19:00,84,answered,No -- belongs to another team,,see thread,0.93,,true,
RSP000594,TAP000781,source_freshness_ownership,tactical,2026-06,hyusuf@northharbor.health,Hana Yusuf,Data Platform,manager,2026-06-05T17:06:00,91,answered,No -- belongs to another team,,see thread,0.89,false,true,
RSP000595,TAP000782,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-28T15:27:00,93,answered,"Nobody owns it, it should be retired",,see thread,0.66,true,true,
RSP000596,TAP000783,source_freshness_ownership,tactical,2026-06,mkeller@northharbor.health,Marcus Keller,Data Platform,lead,2026-06-27T13:37:00,102,deflected,,dpalmer@northharbor.health,,0.8,true,false,
RSP000597,TAP000784,metric_deprecation,strategic,2026-06,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-06-21T02:09:00,303,answered,Keep it -- still needed,,,0.72,true,true,
RSP000598,TAP000785,metric_deprecation,strategic,2026-06,rmarsh@northharbor.health,Robert Marsh,Finance,cxo,2026-06-24T14:12:00,2345,answered,Keep it -- still needed,,,0.9,,true,
RSP000599,TAP000786,metric_deprecation,strategic,2026-06,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-06-24T03:28:00,835,answered,Retire it,,,0.83,true,true,
RSP000600,TAP000787,metric_deprecation,strategic,2026-06,jokafor@northharbor.health,Joy Okafor,Revenue Cycle,director,2026-06-28T21:12:00,186,answered,Keep it -- still needed,,,0.79,,true,
RSP000601,TAP000788,metric_deprecation,strategic,2026-06,nfarrell@northharbor.health,Nora Farrell,Growth,director,2026-06-21T02:40:00,837,answered,Keep it -- still needed,,,0.88,,true,
RSP000602,TAP000789,metric_deprecation,strategic,2026-06,sramirez@northharbor.health,Sofia Ramirez,Clinical Operations,director,2026-06-07T19:20:00,238,answered,Keep it -- still needed,,,0.92,true,true,
RSP000603,TAP000790,metric_deprecation,strategic,2026-06,nfarrell@northharbor.health,Nora Farrell,Growth,director,2026-06-14T11:23:00,4320,answered,Retire it,,,0.56,false,true,
RSP000604,TAP000792,metric_deprecation,strategic,2026-06,nfarrell@northharbor.health,Nora Farrell,Growth,director,2026-06-16T01:09:00,1902,answered,Retire it,,,0.73,,true,
RSP000605,TAP000793,denial_reason_classification,tactical,2026-07,rpatel@northharbor.health,Rohan Patel,Revenue Cycle,ic,2026-07-02T13:27:00,17,answered,Clinical / medical necessity,,,0.77,true,true,
RSP000606,TAP000794,denial_reason_classification,tactical,2026-07,ysong@northharbor.health,Yuna Song,Revenue Cycle,lead,2026-07-12T14:22:00,56,answered,Authorization or referral,,,0.74,true,true,
RSP000607,TAP000795,denial_reason_classification,tactical,2026-07,rpatel@northharbor.health,Rohan Patel,Revenue Cycle,ic,2026-07-16T16:28:00,24,answered,Not sure -- route to a coder,,see thread,0.61,,false,
RSP000608,TAP000796,denial_reason_classification,tactical,2026-07,lbrennan@northharbor.health,Liam Brennan,Revenue Cycle,manager,2026-07-05T17:52:00,28,answered,Eligibility or coverage,,,0.67,,true,
RSP000609,TAP000797,denial_reason_classification,tactical,2026-07,mdiallo@northharbor.health,Mariam Diallo,Revenue Cycle,ic,2026-07-17T11:13:00,15,answered,Authorization or referral,,,0.89,true,false,
RSP000610,TAP000798,denial_reason_classification,tactical,2026-07,rpatel@northharbor.health,Rohan Patel,Revenue Cycle,ic,2026-07-25T12:23:00,70,answered,Authorization or referral,,,0.72,,true,
RSP000611,TAP000799,denial_reason_classification,tactical,2026-07,nabara@northharbor.health,Nkechi Abara,Revenue Cycle,ic,2026-07-07T11:36:00,25,answered,Authorization or referral,,,0.86,,true,
RSP000612,TAP000802,encounter_type_mapping,tactical,2026-07,iharlow@northharbor.health,Ines Harlow,Clinical Operations,ic,2026-07-30T15:18:00,16,answered,Not a real encounter -- exclude,,see thread,0.66,,true,
RSP000613,TAP000803,encounter_type_mapping,tactical,2026-07,dschultz@northharbor.health,Dana Schultz,Clinical Operations,ic,2026-07-27T09:14:00,40,answered,Telehealth,,,0.94,,true,
RSP000614,TAP000804,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-29T21:30:00,194,answered,PHI -- direct identifier,,,1.0,true,true,
RSP000615,TAP000805,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-30T21:20:00,496,answered,Not patient data,,see thread,0.65,,true,
RSP000616,TAP000806,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-09T11:02:00,101,answered,De-identified,,,0.94,false,true,
RSP000617,TAP000807,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-25T18:14:00,81,deflected,,rsantos@northharbor.health,,1.0,,false,
RSP000618,TAP000808,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-19T10:16:00,58,deflected,,mgrant@northharbor.health,,0.92,,false,
RSP000619,TAP000809,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-10T16:03:00,357,answered,PHI -- direct identifier,,,0.81,true,true,
RSP000620,TAP000810,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-27T13:26:00,131,answered,Not sure -- escalate to privacy,,see thread,0.54,true,false,
RSP000621,TAP000811,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-30T15:28:00,69,answered,Not sure -- escalate to privacy,,see thread,0.39,true,false,2026-08-08T15:28:00
RSP000622,TAP000812,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-27T12:56:00,68,answered,De-identified,,,0.83,true,true,
RSP000623,TAP000813,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-21T15:01:00,325,answered,PHI -- direct identifier,,,0.91,,true,
RSP000624,TAP000814,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-24T02:29:00,575,answered,De-identified,,,0.86,,false,2026-08-26T02:29:00
RSP000625,TAP000815,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-13T11:21:00,111,answered,PHI -- indirect / limited data set,,,0.69,false,false,
RSP000626,TAP000817,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-09T21:07:00,177,answered,De-identified,,,0.95,false,true,
RSP000627,TAP000818,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-21T11:56:00,95,answered,De-identified,,,0.78,,true,
RSP000628,TAP000819,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-18T10:41:00,177,answered,Not patient data,,see thread,0.77,,true,
RSP000629,TAP000821,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-04T19:44:00,243,answered,Not sure -- escalate to privacy,,see thread,0.3,true,false,
RSP000630,TAP000822,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-02T21:12:00,319,answered,De-identified,,,0.59,,true,
RSP000631,TAP000823,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-21T16:46:00,132,answered,Not patient data,,see thread,0.98,true,true,
RSP000632,TAP000824,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-21T15:26:00,220,deflected,,vosei@northharbor.health,,0.85,,false,
RSP000633,TAP000827,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-03T16:50:00,205,answered,PHI -- indirect / limited data set,,,0.73,false,true,
RSP000634,TAP000829,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-22T11:36:00,78,answered,Not sure -- escalate to privacy,,see thread,0.16,,false,2026-08-03T11:36:00
RSP000635,TAP000830,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-27T18:02:00,117,answered,Not sure -- escalate to privacy,,see thread,0.53,,false,
RSP000636,TAP000832,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-24T19:20:00,249,answered,PHI -- indirect / limited data set,,,0.82,true,true,
RSP000637,TAP000833,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-14T18:21:00,406,answered,De-identified,,,1.0,,true,
RSP000638,TAP000836,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-27T18:26:00,243,answered,PHI -- direct identifier,,,0.95,true,true,
RSP000639,TAP000839,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-18T19:40:00,247,answered,De-identified,,,0.99,true,true,
RSP000640,TAP000840,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-10T20:41:00,564,answered,Not patient data,,see thread,0.8,,true,
RSP000641,TAP000842,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-21T18:11:00,43,answered,Not sure -- escalate to privacy,,see thread,0.22,true,false,
RSP000642,TAP000843,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-15T13:25:00,154,answered,PHI -- direct identifier,,,0.75,true,true,
RSP000643,TAP000844,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-23T20:23:00,135,deflected,,mgrant@northharbor.health,,0.82,true,false,
RSP000644,TAP000845,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-11T17:52:00,165,answered,Not sure -- escalate to privacy,,see thread,0.33,,false,
RSP000645,TAP000846,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-25T16:51:00,190,answered,PHI -- direct identifier,,,0.82,,false,2026-08-17T16:51:00
RSP000646,TAP000847,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-20T18:24:00,138,answered,Not sure -- escalate to privacy,,see thread,0.44,,false,2026-07-28T18:24:00
RSP000647,TAP000848,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-31T15:42:00,136,answered,De-identified,,,1.0,false,true,
RSP000648,TAP000850,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-20T13:32:00,178,answered,Not sure -- escalate to privacy,,see thread,0.5,,false,
RSP000649,TAP000851,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-06T00:26:00,541,answered,Not sure -- escalate to privacy,,see thread,0.61,,false,2026-07-25T00:26:00
RSP000650,TAP000852,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-07T17:58:00,175,answered,Not sure -- escalate to privacy,,see thread,0.59,false,false,2026-07-19T17:58:00
RSP000651,TAP000853,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-28T14:24:00,60,answered,Not sure -- escalate to privacy,,see thread,0.5,true,false,
RSP000652,TAP000854,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-05T13:00:00,101,deflected,,bkoval@northharbor.health,,0.76,true,false,
RSP000653,TAP000855,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-25T11:46:00,142,answered,Not sure -- escalate to privacy,,see thread,0.39,,false,
RSP000654,TAP000856,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-01T12:03:00,58,answered,PHI -- indirect / limited data set,,,0.97,true,true,
RSP000655,TAP000859,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-28T17:21:00,40,answered,Not sure -- escalate to privacy,,see thread,0.49,false,false,
RSP000656,TAP000861,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-09T22:34:00,343,answered,De-identified,,,0.98,true,true,
RSP000657,TAP000862,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-12T17:09:00,191,answered,De-identified,,,0.87,false,true,
RSP000658,TAP000864,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-22T21:32:00,225,answered,De-identified,,,0.77,true,false,2026-08-09T21:32:00
RSP000659,TAP000865,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-01T15:25:00,302,deflected,,bkoval@northharbor.health,,0.84,,false,
RSP000660,TAP000866,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-22T12:33:00,159,answered,Not patient data,,see thread,0.84,true,true,
RSP000661,TAP000868,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-11T23:18:00,532,answered,PHI -- indirect / limited data set,,,0.76,,true,
RSP000662,TAP000869,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-11T19:35:00,139,answered,De-identified,,,0.81,,true,
RSP000663,TAP000870,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-07T14:50:00,248,answered,PHI -- direct identifier,,,0.9,,true,
RSP000664,TAP000871,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-22T13:13:00,226,answered,De-identified,,,0.77,true,true,
RSP000665,TAP000873,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-07T18:09:00,91,answered,Not patient data,,see thread,0.6,true,true,
RSP000666,TAP000875,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-13T18:12:00,91,answered,PHI -- indirect / limited data set,,,1.0,,true,
RSP000667,TAP000877,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-07T15:12:00,133,answered,PHI -- direct identifier,,,0.86,,true,
RSP000668,TAP000879,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-16T15:25:00,197,answered,PHI -- indirect / limited data set,,,0.87,true,true,
RSP000669,TAP000880,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-24T13:30:00,52,answered,PHI -- direct identifier,,,0.83,true,true,
RSP000670,TAP000881,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-23T18:34:00,114,answered,Not patient data,,see thread,0.78,false,true,
RSP000671,TAP000882,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-03T15:25:00,184,answered,Not patient data,,see thread,0.88,,false,
RSP000672,TAP000883,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-26T18:26:00,165,answered,Not sure -- escalate to privacy,,see thread,0.34,true,false,
RSP000673,TAP000887,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-06T15:43:00,192,answered,Not sure -- escalate to privacy,,see thread,0.48,,false,2026-08-02T15:43:00
RSP000674,TAP000888,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-30T18:18:00,81,answered,Not sure -- escalate to privacy,,see thread,0.54,true,false,2026-09-11T18:18:00
RSP000675,TAP000891,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-17T18:30:00,128,answered,PHI -- indirect / limited data set,,,0.88,,true,
RSP000676,TAP000892,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-02T01:42:00,647,deflected,,rsantos@northharbor.health,,0.67,,false,
RSP000677,TAP000895,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-30T19:43:00,284,answered,PHI -- indirect / limited data set,,,1.0,true,true,
RSP000678,TAP000896,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-27T18:55:00,234,answered,PHI -- direct identifier,,,0.71,true,true,
RSP000679,TAP000897,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-02T14:45:00,73,answered,Not patient data,,see thread,0.88,true,true,
RSP000680,TAP000898,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-08T19:16:00,195,answered,PHI -- direct identifier,,,0.74,true,true,
RSP000681,TAP000899,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-21T18:58:00,521,answered,De-identified,,,1.0,true,true,
RSP000682,TAP000901,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-04T13:28:00,160,answered,Not sure -- escalate to privacy,,see thread,0.37,,false,
RSP000683,TAP000902,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-13T13:37:00,136,answered,Not patient data,,see thread,0.73,true,true,
RSP000684,TAP000903,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-11T12:02:00,132,answered,Not patient data,,see thread,0.84,true,true,
RSP000685,TAP000904,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-24T13:09:00,165,answered,De-identified,,,0.71,true,true,
RSP000686,TAP000905,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-10T15:52:00,46,answered,Not sure -- escalate to privacy,,see thread,0.46,true,false,2026-08-14T15:52:00
RSP000687,TAP000907,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-23T12:39:00,88,deflected,,bkoval@northharbor.health,,0.75,true,false,
RSP000688,TAP000908,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-10T14:39:00,43,answered,De-identified,,,0.48,false,true,
RSP000689,TAP000909,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-01T21:01:00,727,answered,PHI -- indirect / limited data set,,,0.69,true,true,
RSP000690,TAP000910,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-30T13:45:00,213,answered,De-identified,,,0.93,false,true,
RSP000691,TAP000911,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-02T13:43:00,36,answered,PHI -- indirect / limited data set,,,0.74,true,true,
RSP000692,TAP000912,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-15T10:48:00,77,answered,PHI -- indirect / limited data set,,,0.74,,true,
RSP000693,TAP000913,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-02T14:31:00,215,answered,Not patient data,,see thread,0.75,,true,
RSP000694,TAP000914,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-15T14:04:00,125,answered,PHI -- direct identifier,,,0.78,true,true,
RSP000695,TAP000916,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-12T10:26:00,87,answered,PHI -- indirect / limited data set,,,0.88,true,true,
RSP000696,TAP000917,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-14T13:23:00,165,answered,Not patient data,,see thread,0.94,true,true,
RSP000697,TAP000918,phi_column_classification,tactical,2026-07,vosei@northharbor.health,Vera Osei,Compliance,manager,2026-07-19T20:57:00,141,answered,Not patient data,,see thread,0.99,false,true,
RSP000698,TAP000920,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-03T08:44:00,71,answered,De-identified,,,0.75,true,true,
RSP000699,TAP000922,phi_column_classification,tactical,2026-07,rsantos@northharbor.health,Rita Santos,Compliance,manager,2026-07-01T19:19:00,97,answered,PHI -- indirect / limited data set,,,1.0,true,true,
RSP000700,TAP000923,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-28T17:41:00,78,answered,PHI -- direct identifier,,,0.87,true,true,
RSP000701,TAP000924,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-24T15:33:00,367,answered,Not sure -- escalate to privacy,,see thread,0.67,,false,
RSP000702,TAP000925,phi_column_classification,tactical,2026-07,bkoval@northharbor.health,Boris Koval,Compliance,ic,2026-07-08T17:56:00,174,answered,PHI -- indirect / limited data set,,,0.85,true,true,
