writeback_id,tap_id,tap_type_id,tap_class,target,artifact_ref,status,created_at,landed_at,reviewer_email,batched
WBK000623,TAP000895,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1823,open,2026-07-30T19:43:00,,dpalmer@northharbor.health,true
WBK000624,TAP000896,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1824,merged,2026-07-27T18:55:00,2026-07-29T12:54:00,egarrido@northharbor.health,true
WBK000625,TAP000897,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1825,merged,2026-07-02T14:45:00,2026-07-04T03:05:00,egarrido@northharbor.health,true
WBK000626,TAP000898,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1826,closed,2026-07-08T19:16:00,,egarrido@northharbor.health,true
WBK000627,TAP000899,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1827,merged,2026-07-21T18:58:00,2026-07-21T23:31:00,dpalmer@northharbor.health,true
WBK000628,TAP000901,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1828,merged,2026-07-04T13:28:00,2026-07-06T03:59:00,mkeller@northharbor.health,true
WBK000629,TAP000902,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1829,merged,2026-07-13T13:37:00,2026-07-15T08:51:00,mkeller@northharbor.health,true
WBK000630,TAP000903,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1830,merged,2026-07-11T12:02:00,2026-07-11T15:24:00,swhitaker@northharbor.health,true
WBK000631,TAP000904,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1831,merged,2026-07-24T13:09:00,2026-07-25T21:13:00,hyusuf@northharbor.health,true
WBK000632,TAP000905,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1832,merged,2026-07-10T15:52:00,2026-07-10T20:55:00,mkeller@northharbor.health,true
WBK000633,TAP000908,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1833,merged,2026-07-10T14:39:00,2026-07-11T22:21:00,mkeller@northharbor.health,true
WBK000634,TAP000909,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1834,open,2026-07-01T21:01:00,,mkeller@northharbor.health,true
WBK000635,TAP000910,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1835,merged,2026-07-30T13:45:00,2026-07-31T05:40:00,mkeller@northharbor.health,true
WBK000636,TAP000911,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1836,closed,2026-07-02T13:43:00,,ptran@northharbor.health,true
WBK000637,TAP000912,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1837,merged,2026-07-15T10:48:00,2026-07-15T14:31:00,dpalmer@northharbor.health,true
WBK000638,TAP000913,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1838,closed,2026-07-02T14:31:00,,mkeller@northharbor.health,true
WBK000639,TAP000914,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1839,merged,2026-07-15T14:04:00,2026-07-16T20:10:00,mkeller@northharbor.health,true
WBK000640,TAP000916,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1840,merged,2026-07-12T10:26:00,2026-07-13T18:04:00,egarrido@northharbor.health,true
WBK000641,TAP000917,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1841,merged,2026-07-14T13:23:00,2026-07-15T09:34:00,dpalmer@northharbor.health,true
WBK000642,TAP000918,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1842,merged,2026-07-19T20:57:00,2026-07-20T12:42:00,mkeller@northharbor.health,true
WBK000643,TAP000920,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1843,merged,2026-07-03T08:44:00,2026-07-04T01:09:00,hyusuf@northharbor.health,true
WBK000644,TAP000922,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1844,merged,2026-07-01T19:19:00,2026-07-02T11:43:00,hyusuf@northharbor.health,true
WBK000645,TAP000923,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1845,merged,2026-07-28T17:41:00,2026-07-28T20:19:00,mkeller@northharbor.health,true
WBK000646,TAP000924,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1846,merged,2026-07-24T15:33:00,2026-07-25T14:02:00,dpalmer@northharbor.health,true
WBK000647,TAP000925,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1847,merged,2026-07-08T17:56:00,2026-07-09T03:06:00,ptran@northharbor.health,true
WBK000648,TAP000926,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1848,merged,2026-07-10T13:50:00,2026-07-10T14:46:00,ptran@northharbor.health,true
WBK000649,TAP000927,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1849,merged,2026-07-26T17:41:00,2026-07-27T14:30:00,mkeller@northharbor.health,true
WBK000650,TAP000928,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1850,merged,2026-07-11T14:24:00,2026-07-13T00:09:00,ptran@northharbor.health,true
WBK000651,TAP000930,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1851,merged,2026-07-02T15:19:00,2026-07-02T23:31:00,egarrido@northharbor.health,true
WBK000652,TAP000931,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1852,open,2026-07-08T13:26:00,,egarrido@northharbor.health,true
WBK000653,TAP000933,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1853,merged,2026-07-12T13:51:00,2026-07-13T18:56:00,swhitaker@northharbor.health,true
WBK000654,TAP000934,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1854,merged,2026-07-29T17:14:00,2026-07-31T08:35:00,mkeller@northharbor.health,true
WBK000655,TAP000936,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1855,merged,2026-07-12T12:54:00,2026-07-13T16:56:00,hyusuf@northharbor.health,true
WBK000656,TAP000937,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1856,merged,2026-07-24T17:53:00,2026-07-25T19:08:00,dpalmer@northharbor.health,true
WBK000657,TAP000938,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1857,merged,2026-07-18T16:02:00,2026-07-19T08:06:00,dpalmer@northharbor.health,true
WBK000658,TAP000939,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1858,merged,2026-07-22T19:12:00,2026-07-23T18:27:00,swhitaker@northharbor.health,true
WBK000659,TAP000940,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1859,merged,2026-07-01T17:12:00,2026-07-02T20:52:00,dpalmer@northharbor.health,true
WBK000660,TAP000941,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1860,merged,2026-07-20T13:22:00,2026-07-20T19:48:00,dpalmer@northharbor.health,true
WBK000661,TAP000943,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1861,merged,2026-07-17T09:22:00,2026-07-18T10:04:00,dpalmer@northharbor.health,true
WBK000662,TAP000944,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1862,merged,2026-07-01T23:20:00,2026-07-03T00:46:00,dpalmer@northharbor.health,true
WBK000663,TAP000946,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1863,merged,2026-07-27T19:13:00,2026-07-28T11:39:00,swhitaker@northharbor.health,true
WBK000664,TAP000947,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1864,merged,2026-07-15T16:20:00,2026-07-16T05:56:00,ptran@northharbor.health,true
WBK000665,TAP000950,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1865,merged,2026-07-17T15:10:00,2026-07-17T15:51:00,dpalmer@northharbor.health,true
WBK000666,TAP000951,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1866,merged,2026-07-27T14:17:00,2026-07-28T16:08:00,dpalmer@northharbor.health,true
WBK000667,TAP000952,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1867,merged,2026-07-14T16:19:00,2026-07-15T11:03:00,dpalmer@northharbor.health,true
WBK000668,TAP000954,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1868,open,2026-07-03T11:19:00,,swhitaker@northharbor.health,true
WBK000669,TAP000955,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1869,merged,2026-07-14T17:16:00,2026-07-15T15:21:00,swhitaker@northharbor.health,true
WBK000670,TAP000956,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1870,open,2026-07-09T12:16:00,,mkeller@northharbor.health,true
WBK000671,TAP000958,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1871,merged,2026-07-05T15:33:00,2026-07-05T21:11:00,mkeller@northharbor.health,true
WBK000672,TAP000959,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1872,merged,2026-07-13T23:49:00,2026-07-14T17:20:00,ptran@northharbor.health,true
WBK000673,TAP000960,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1873,merged,2026-07-09T18:14:00,2026-07-09T21:32:00,egarrido@northharbor.health,true
WBK000674,TAP000962,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1874,merged,2026-07-23T17:10:00,2026-07-24T19:25:00,mkeller@northharbor.health,true
WBK000675,TAP000963,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1875,merged,2026-07-07T13:06:00,2026-07-09T00:36:00,swhitaker@northharbor.health,true
WBK000676,TAP000964,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1876,merged,2026-07-17T18:00:00,2026-07-18T00:36:00,dpalmer@northharbor.health,true
WBK000677,TAP000966,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1877,merged,2026-07-10T13:48:00,2026-07-11T20:41:00,mkeller@northharbor.health,true
WBK000678,TAP000967,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1878,merged,2026-07-15T19:51:00,2026-07-17T01:59:00,mkeller@northharbor.health,true
WBK000679,TAP000968,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1879,merged,2026-07-19T20:44:00,2026-07-20T19:03:00,ptran@northharbor.health,true
WBK000680,TAP000970,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1880,open,2026-07-02T12:00:00,,egarrido@northharbor.health,true
WBK000681,TAP000972,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1881,merged,2026-07-18T18:59:00,2026-07-19T00:36:00,hyusuf@northharbor.health,true
WBK000682,TAP000973,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1882,closed,2026-07-30T14:27:00,,hyusuf@northharbor.health,true
WBK000683,TAP000974,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1883,merged,2026-07-26T12:46:00,2026-07-27T08:31:00,hyusuf@northharbor.health,true
WBK000684,TAP000975,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1884,open,2026-07-28T09:21:00,,ptran@northharbor.health,true
WBK000685,TAP000976,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1885,merged,2026-07-16T22:34:00,2026-07-18T00:08:00,mkeller@northharbor.health,true
WBK000686,TAP000978,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1886,closed,2026-07-08T19:04:00,,dpalmer@northharbor.health,true
WBK000687,TAP000979,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1887,merged,2026-07-25T15:43:00,2026-07-26T02:50:00,egarrido@northharbor.health,true
WBK000688,TAP000981,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1888,merged,2026-07-10T16:35:00,2026-07-10T21:17:00,dpalmer@northharbor.health,true
WBK000689,TAP000982,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1889,merged,2026-07-19T13:23:00,2026-07-19T14:23:00,mkeller@northharbor.health,true
WBK000690,TAP000983,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1890,open,2026-07-24T16:53:00,,hyusuf@northharbor.health,true
WBK000691,TAP000984,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1891,merged,2026-07-22T23:43:00,2026-07-23T15:32:00,dpalmer@northharbor.health,true
WBK000692,TAP000985,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1892,merged,2026-07-06T19:16:00,2026-07-08T06:53:00,dpalmer@northharbor.health,true
WBK000693,TAP000986,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1893,merged,2026-07-08T19:51:00,2026-07-10T13:13:00,hyusuf@northharbor.health,false
WBK000694,TAP000987,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1894,merged,2026-07-14T02:36:00,2026-07-14T05:43:00,mkeller@northharbor.health,false
WBK000695,TAP000988,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1895,merged,2026-07-08T10:30:00,2026-07-09T14:20:00,dpalmer@northharbor.health,false
WBK000696,TAP000989,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1896,merged,2026-07-13T19:52:00,2026-07-15T06:28:00,dpalmer@northharbor.health,false
WBK000697,TAP000990,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1897,merged,2026-07-24T23:06:00,2026-07-25T05:06:00,ptran@northharbor.health,false
WBK000698,TAP000991,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1898,merged,2026-07-14T04:23:00,2026-07-15T01:22:00,swhitaker@northharbor.health,false
WBK000699,TAP000992,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1899,closed,2026-07-22T06:45:00,,ptran@northharbor.health,false
WBK000700,TAP000993,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1900,merged,2026-07-07T00:28:00,2026-07-07T07:55:00,mkeller@northharbor.health,false
WBK000701,TAP000994,quality_measure_criteria,strategic,pull_request,northharbor/dbt-healthcare-analytics#1901,open,2026-07-09T16:46:00,,ptran@northharbor.health,false
WBK000702,TAP000995,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1902,merged,2026-07-30T15:59:00,2026-08-01T02:32:00,ptran@northharbor.health,true
WBK000703,TAP000996,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1903,merged,2026-07-28T17:18:00,2026-07-30T03:16:00,mkeller@northharbor.health,true
WBK000704,TAP000998,source_freshness_ownership,tactical,pull_request,northharbor/dbt-healthcare-analytics#1904,merged,2026-07-02T11:06:00,2026-07-02T22:07:00,dpalmer@northharbor.health,true
WBK000705,TAP000999,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1905,merged,2026-07-16T16:10:00,2026-07-17T06:28:00,ptran@northharbor.health,false
WBK000706,TAP001000,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1906,merged,2026-07-22T18:29:00,2026-07-23T17:21:00,dpalmer@northharbor.health,false
WBK000707,TAP001001,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1907,merged,2026-07-26T15:09:00,2026-07-27T23:36:00,ptran@northharbor.health,false
WBK000708,TAP001002,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1908,merged,2026-07-20T22:51:00,2026-07-21T06:49:00,swhitaker@northharbor.health,false
WBK000709,TAP001003,denial_reason_classification,tactical,override_table,tapiq_overrides.denial_reason_category,applied,2026-08-02T17:39:00,2026-08-02T17:39:00,,true
WBK000710,TAP001004,encounter_type_mapping,tactical,override_table,tapiq_overrides.visit_type_map,applied,2026-08-02T17:36:00,2026-08-02T17:36:00,,true
WBK000711,TAP001005,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1911,merged,2026-08-03T15:19:00,2026-08-04T08:39:00,egarrido@northharbor.health,true
WBK000712,TAP001006,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1912,merged,2026-08-03T12:10:00,2026-08-04T13:44:00,mkeller@northharbor.health,true
WBK000713,TAP001007,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1913,merged,2026-08-03T12:49:00,2026-08-04T19:50:00,hyusuf@northharbor.health,true
WBK000714,TAP001009,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1914,merged,2026-08-01T22:59:00,2026-08-02T00:54:00,mkeller@northharbor.health,true
WBK000715,TAP001010,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1915,merged,2026-08-02T13:18:00,2026-08-03T02:08:00,egarrido@northharbor.health,true
WBK000716,TAP001011,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1916,merged,2026-08-01T11:07:00,2026-08-02T01:05:00,mkeller@northharbor.health,true
WBK000717,TAP001013,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1917,merged,2026-08-03T20:34:00,2026-08-04T14:30:00,egarrido@northharbor.health,true
WBK000718,TAP001014,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1918,merged,2026-08-03T18:57:00,2026-08-04T15:07:00,swhitaker@northharbor.health,true
WBK000719,TAP001016,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1919,merged,2026-08-03T18:39:00,2026-08-04T04:07:00,mkeller@northharbor.health,true
WBK000720,TAP001017,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1920,merged,2026-08-01T13:06:00,2026-08-02T15:33:00,dpalmer@northharbor.health,true
WBK000721,TAP001018,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1921,merged,2026-08-01T15:21:00,2026-08-03T04:56:00,hyusuf@northharbor.health,true
WBK000722,TAP001019,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1922,merged,2026-08-01T13:14:00,2026-08-01T15:15:00,hyusuf@northharbor.health,true
WBK000723,TAP001021,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1923,merged,2026-08-02T17:34:00,2026-08-03T22:13:00,mkeller@northharbor.health,true
WBK000724,TAP001022,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1924,merged,2026-08-03T18:13:00,2026-08-04T15:13:00,hyusuf@northharbor.health,true
WBK000725,TAP001023,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1925,merged,2026-08-03T20:31:00,2026-08-05T13:57:00,ptran@northharbor.health,true
WBK000726,TAP001024,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1926,merged,2026-08-01T21:26:00,2026-08-02T21:40:00,egarrido@northharbor.health,true
WBK000727,TAP001025,phi_column_classification,tactical,metadata_patch,northharbor/dbt-healthcare-analytics#1927,open,2026-08-02T14:30:00,,dpalmer@northharbor.health,true
WBK000728,TAP001027,revenue_definition_change,strategic,pull_request,northharbor/dbt-healthcare-analytics#1928,merged,2026-08-03T02:20:00,2026-08-03T23:35:00,egarrido@northharbor.health,false
WBK000729,TAP001029,metric_deprecation,strategic,pull_request,northharbor/dbt-healthcare-analytics#1929,merged,2026-08-02T13:54:00,2026-08-03T04:08:00,swhitaker@northharbor.health,false
